,0,1,2,3,4,5,6,7,8,9,10,11
8385,2361611,Dangouara	Dangouara		10.76667	-3.3	P	PPL	BF		13				0		277	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8386,2361612,"Dangouadougou	Dangouadougou	Dangouadougou,Danguadugu	10.2	-5.03333	P	PPL	BF		02				0		323	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8387,2361613,Dangou	Dangou		12.10404	1.6094	P	PPL	BF		08	42			0		254	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8388,2361614,Dangou	Dangou		12.06929	1.58384	P	PPL	BF		08	42			0		272	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8389,2361615,Dangoé	Dangoe		11.14128	-3.98261	P	PPL	BF		09	51			0		317	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8390,2361616,"Dango	Dango	Dango,Dengo	11.66667	-0.7	P	PPL	BF		04				0		266	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8391,2361617,Dangadé	Dangade		14.01551	-0.15283	P	PPL	BF		12	71			0		277	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8392,2361618,Dangadé	Dangade		13.97979	-0.10218	P	PPL	BF		12	71			0		295	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8393,2361619,Danfouna	Danfouna		11.16667	-1.95	P	PPL	BF		06				0		336	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8394,2361620,Danfi	Danfi		11.25	-2.61667	P	PPL	BF		06				0		273	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8395,2361621,Dané Zao	Dane Zao		14.29617	-0.90901	P	PPL	BF		12	40			0		324	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8396,2361622,"Dandambara	Dandambara	Dandambara,Danembana,Danèmbana	13.95626	-2.34144	P	PPL	BF		10	76			0		303	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8397,2361623,Dandyiwaga	Dandyiwaga		12.04631	1.37219	T	HLL	BF		08	42			0		314	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8398,2361624,"Dandougou	Dandougou	Dandougou,Dandugu	10.53333	-4.06667	P	PPL	BF		02				0		306	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8399,2361625,Dandougou	Dandougou		10.08333	-4.33333	P	PPL	BF		02				0		282	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8400,2361626,Dandéré	Dandere		11.08333	-2.73333	P	PPL	BF		13				0		262	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8401,2361627,Dandéré	Dandere		10.9	-3.08333	P	PPL	BF		13				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8402,2361628,Dandémé	Dandeme		11.93333	-2.88333	H	STMI	BF		00				0		250	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8403,2361629,Dandéfanga	Dandefanga		14.49198	-0.81233	T	HLL	BF		12	40			0		350	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8404,2361630,"Dandé	Dande	Dande,Dandé	11.58479	-4.5611	P	PPL	BF		09	51			0		322	Africa/Ouagadougou	2019-02-21",,,,,,,,,,
8405,2361631,Danbouti	Danbouti		12.68131	1.48243	P	PPL	BF		08	42			0		253	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8406,2361632,"Danboississi	Danboississi	Danboisisi,Danboississi	11.03333	0.73333	H	STMI	BF	BF	00				0		150	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8407,2361633,Danbogadyé	Danbogadye		12.7087	1.45395	T	HLLS	BF		08	42			0		300	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8408,2361634,Danbélala	Danbelala		12	-3.08333	P	PPL	BF		01				0		293	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8409,2361635,Danbal	Danbal		9.83333	-2.78333	P	PPL	BF		13				0		263	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8410,2361636,Danbagan	Danbagan		11.11667	-3.05	P	PPL	BF		13				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8411,2361637,Danba	Danba		12.18333	-3.36667	H	STMI	BF		01				0		281	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8412,2361638,Danawa	Danawa		13.25352	-2.11526	P	PPL	BF		10	76			0		319	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8413,2361639,Danaongo	Danaongo		12.64361	-1.02286	P	PPL	BF		11				0		288	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
8414,2361640,Dananbara	Dananbara		10.08333	-3.25	P	PPL	BF		13				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8415,2361641,Danamiara	Danamiara		9.96667	-3.36667	P	PPL	BF		13				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8416,2361642,Dana	Dana		12.7	-2.1	P	PPL	BF		10				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8417,2361643,Dana	Dana		11.85	-2.15	P	PPL	BF		06				0		328	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8418,2361644,Forêt Classée de Dan	Foret Classee de Dan		10.9	-3.7	L	RESF	BF		00				0		274	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8419,2361645,Dan	Dan		10.93333	-3.76667	P	PPL	BF		09				0		317	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8420,2361646,Dan	Dan		10.9	-4.85	P	PPL	BF		09				0		491	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8421,2361647,Dan	Dan		10.05	-2.98333	T	HLL	BF		13				0		249	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8422,2361648,Damzoussi	Damzoussi	Damzoussi	12.07743	-1.5412	P	PPL	BF		07	47			0		321	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
8423,2361649,Damsi	Damsi		12.30493	-2.0602	P	PPL	BF		00				0		318	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
8424,2361650,Dampsénodié	Dampsenodie		14.51156	-1.83397	T	BUTE	BF		12	40			0		314	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8425,2361651,Dampéla	Dampela		14.31864	-0.78004	P	PPL	BF		12	40			0		318	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8426,2361652,Damongto	Damongto	Damongto	12.26667	-0.93333	P	PPL	BF		11				0		273	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8427,2361653,Dammzoussi	Dammzoussi		11.9	-1.31667	P	PPL	BF		07				0		321	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8428,2361654,"Ramba	Ramba	Dammba,Ramba	13.3181	-2.60244	P	PPL	BF		10	76			0		342	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8429,2361655,"Damkiéta	Damkieta	Damdyata,Damkieta,Damkiéta,Damkyata	12.03331	-1.63203	P	PPL	BF		07	47			0		330	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
8430,2361656,"Damkoko	Damkoko	Damkoko,Gankoko	13.19138	0.28326	P	PPL	BF		08	21			0		250	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8431,2361657,Damkoko	Damkoko		13.16292	0.24965	P	PPL	BF		08	21			0		251	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8432,2361658,Damkarko Nayiri	Damkarko Nayiri		13.59854	-0.64801	P	PPL	BF		05	64			0		303	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8433,2361659,Damkarko Daga	Damkarko Daga		13.49003	-0.58688	P	PPL	BF		05	64			0		313	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8434,2361660,Damira	Damira		10.3	-3	P	PPL	BF		13				0		300	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8435,2361661,Damiougou	Damiougou		12.43333	-0.88333	P	PPL	BF		11				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8436,2361662,Damèsma	Damesma		13.10628	-1.16837	P	PPL	BF		05	70			0		315	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8437,2361663,Damèsèn	Damesen		12.23333	-0.41667	P	PPL	BF		04				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8438,2361664,Damdégou	Damdegou		13.73856	0.15516	P	PPL	BF		12	71			0		284	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8439,2361665,Dambreguéssé	Dambreguesse		13.22969	-1.80379	P	PPL	BF		10	76			0		332	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8440,2361666,Dambouguèl	Dambouguel		14.19365	-0.37151	S	CMP	BF		12	33			0		296	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8441,2361667,Dambiri	Dambiri		14.39227	-1.63605	S	CMP	BF		12	40			0		328	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
8442,2361668,Dambatao	Dambatao		14.10532	-2.08585	P	PPL	BF		10	76			0		317	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8443,2361669,Damapouy	Damapouy		12.71667	-2.66667	P	PPL	BF		00				0		288	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8444,2361670,Damané	Damane		13.14563	-1.08377	P	PPL	BF		05	70			0		330	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8445,2361671,Damandigui	Damandigui		12.73333	-3.76667	P	PPL	BF		01				0		257	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8446,2361672,Damanadio	Damanadio		10.25	-3.08333	P	PPL	BF		13				0		291	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8447,2361673,Damana	Damana	Damana	10.36667	-5.05	P	PPL	BF		02				0		303	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8448,2361674,Damali	Damali		12.98333	0.11667	P	PPL	BF		08				0		270	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8449,2361675,Dama	Dama		11.1576	-4.49628	H	STMI	BF		09	51			0		374	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8450,2361676,Daltenga	Daltenga		11.95	-0.48333	P	PPL	BF		04				0		272	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8451,2361677,Dalonpouo	Dalonpouo		10.26667	-2.95	P	PPL	BF		13				0		286	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8452,2361678,Dalo	Dalo		13.48671	-2.51631	P	PPL	BF		10	76			0		345	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8453,2361679,Dalo	Dalo		13.2663	-3.1139	P	PPL	BF		01	73			0		272	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8454,2361680,"Dalo	Dalo	Dalo,Dalou	11.73333	-2.08333	P	PPL	BF		06				0		320	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8455,2361681,Dalmal Zogoria	Dalmal Zogoria		14.29651	-0.98878	H	STMI	BF		12	40			0		302	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8456,2361682,Dalinpouo	Dalinpouo		10.25	-2.81667	P	PPL	BF		13				0		269	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8457,2361683,Dalinga	Dalinga		13.77343	-0.21555	P	PPL	BF		12	71			0		299	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8458,2361684,Daliéra	Daliera		9.76667	-3.06667	P	PPL	BF		13				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8459,2361685,Daléna	Dalena		10.75	-4.76667	P	PPL	BF		02				0		386	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8460,2361686,Dalati	Dalati		12.1303	1.11963	P	PPL	BF		08	50			0		276	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8461,2361687,Dalanba Daya	Dalanba Daya		12.78333	-3.91667	H	STMI	BF		01				0		271	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8462,2361688,Dalanba	Dalanba		9.81667	-4.26667	H	STM	BF		02				0		233	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8463,2361689,Dalan	Dalan		9.95	-3.7	P	PPL	BF		13				0		332	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8464,2361690,Dala	Dala		10.85	-4.11667	H	STMI	BF		09				0		299	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8465,2361691,Dala	Dala		14.26741	-0.94153	P	PPL	BF		12	40			0		325	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8466,2361692,"Dakui	Dakui	Dakoui,Dakouy,Dakui	12.6	-3.41667	P	PPL	BF		01				0		287	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8467,2361693,Dâkré	Dakre		13.71094	-1.07254	P	PPL	BF		05	70			0		296	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8468,2361694,Dakpolo Tanzou	Dakpolo Tanzou		10.11667	-2.85	P	PPL	BF		13				0		274	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8469,2361695,Dakouration	Dakouration		11.16667	-3.28333	H	STMI	BF		00				0		260	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8470,2361696,Dakoura	Dakoura		10.33333	-3.38333	P	PPL	BF		13				0		352	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8471,2361697,Dakouli	Dakouli		13.05972	-1.8223	P	PPL	BF		10	34			0		291	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8472,2361698,Dakoula	Dakoula		11.08333	-3.11667	P	PPL	BF		13				0		304	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8473,2361699,Dakoué	Dakoue		12.66667	-2.7	P	PPL	BF		06				0		292	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8474,2361700,Dakoro	Dakoro	Dakoro	10.46667	-5.15	P	PPL	BF		02				0		319	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8475,2361701,Dakoré	Dakore		13.06968	-1.89796	P	PPL	BF		10	34			0		295	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8476,2361702,Dakontéon	Dakonteon		10.21667	-2.88333	P	PPL	BF		13				0		269	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8477,2361703,Dakonsen	Dakonsen		12.15	-0.05	P	PPL	BF		04				0		327	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8478,2361704,"Dakonsin	Dakonsin	Dakonsen,Dakonsin	12.00943	-0.28629	P	PPL	BF		04				0		296	Africa/Ouagadougou	2013-02-08",,,,,,,,,,
8479,2361705,Dakoni	Dakoni		11.63333	-3.7	P	PPL	BF		09				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8480,2361706,Dakongo	Dakongo		12.1	-0.53333	P	PPL	BF		11				0		291	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8481,2361707,Dakon	Dakon		12.3	-0.38333	P	PPL	BF		04				0		314	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8482,2361708,Dakolé	Dakole		10.9	-2.86667	P	PPL	BF		13				0		258	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8483,2361709,Dakola	Dakola		12.71667	-2.33333	P	PPL	BF		10				0		312	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8484,2361710,Dakistyèma	Dakistyema		12.68333	-0.48333	P	PPL	BF		05				0		309	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8485,2361711,Dakiskyéma	Dakiskyema		12.55	-0.38333	P	PPL	BF		05				0		287	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8486,2361712,"Dakissé	Dakisse	Dakise,Dakisse,Dakissé,Dakisé	12.08292	-1.68447	P	PPL	BF		03	53			0		318	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
8487,2361713,Dakiri	Dakiri	Dakiri	13.29558	-0.24471	P	PPL	BF		08	21			0		263	Africa/Ouagadougou	2012-01-18,,,,,,,,,,
8488,2361714,Dakira	Dakira		9.93333	-2.76667	P	PPL	BF		13				0		231	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8489,2361715,Dakéoulé	Dakeoule		14.10104	-2.37315	S	CMP	BF		10	76			0		308	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8490,2361716,"Dakaye	Dakaye	Dakaye,Rackay,Rakay,Rakaye,Raskai	11.84306	-1.56278	P	PPL	BF		07	47			0		311	Africa/Ouagadougou	2013-01-10",,,,,,,,,,
8491,2361717,Dakaye	Dakaye	Dakaye	11.48333	-2.73333	P	PPL	BF		01				0		266	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
8492,2361718,Dakaporé	Dakapore		11.98333	-2.66667	P	PPL	BF		06				0		299	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8493,2361719,"Daka	Daka	Daka,Dakka	13.1626	-3.0352	P	PPL	BF		01	73			0		283	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8494,2361720,Daka	Daka		14.14287	-1.23607	T	HLL	BF		12	40			0		314	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
8495,2361721,Daibara	Daibara		14.09158	-2.45744	S	CMP	BF		10	76			0		293	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8496,2361722,Daïassemnoré	Daiassemnore		11.76667	-1.35	P	PPL	BF		07				0		300	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8497,2361723,Dahouré	Dahoure		11.13333	-3.15	P	PPL	BF		13				0		361	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8498,2361724,Dahon	Dahon		10.3	-4.06667	P	PPL	BF		02				0		372	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8499,2361725,Daho	Daho	Daho	11.5	-2.76667	P	PPL	BF		01				0		254	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8500,2361726,Dahisma	Dahisma		13.03868	-1.01735	P	PPL	BF		05	70			0		313	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8501,2361727,Dahiri	Dahiri		13.46798	-1.30107	P	PPL	BF		05	70			0		326	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8502,2361728,Daguili	Daguili		11.86667	-1.33333	P	PPL	BF		07				0		308	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8503,2361729,Dagouma	Dagouma	Dagouma	11.91667	-1.28333	P	PPL	BF		07				0		317	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8504,2361730,Dagou	Dagou		12.75083	1.08398	P	PPL	BF		08	56			0		252	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8505,2361731,Dagou	Dagou		10.88333	-3.01667	P	PPL	BF		13				0		301	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8506,2361732,"Dagmongo	Dagmongo	Dagmongo,Dagnongo,Damongo	12.32718	-1.44309	P	PPL	BF		03	53			0		299	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
8507,2361733,Dagitenga	Dagitenga		12.61667	-2.21667	P	PPL	BF		06				0		284	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8508,2361734,Dagbondouo	Dagbondouo		10.11667	-3.4	P	PPL	BF		13				0		346	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8509,2361735,Dagaridyé	Dagaridye		13.79138	0.02295	P	PPL	BF		12	71			0		295	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8510,2361736,Dagamba	Dagamba		11.8	-0.96667	P	PPL	BF		07				0		267	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8511,2361737,Dagalé	Dagale		13.3721	-3.1947	P	PPL	BF		01	73			0		266	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8512,2361738,Daga	Daga		10.41667	-3.48333	H	STMI	BF		00				0		332	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8513,2361739,"Dafya	Dafya	Dafi,Dafya,Raffi	13.58523	-1.16579	P	PPL	BF		05	70			0		312	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8514,2361740,Dafolé	Dafole		12.63333	-0.91667	P	PPL	BF		05				0		296	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8515,2361741,Daflé	Dafle		13.37493	-1.76759	P	PPL	BF		05	15			0		380	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8516,2361742,"Danfinnso	Danfinnso	Dafinao,Dafingso,Dafinso,Danfinnso	11.27235	-4.23002	P	PPL	BF		09	51			0		355	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8517,2361743,"Dapala	Dapala	Dafala,Dapala	10.46078	-3.76078	P	PPL	BF		02				0		311	Africa/Ouagadougou	2013-01-10",,,,,,,,,,
8518,2361744,Dadounin	Dadounin		11.15	-2.68333	P	PPL	BF		13				0		263	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8519,2361745,Dadounga	Dadounga		13.36186	0.27818	P	PPL	BF		12	75			0		259	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8520,2361746,Dadounga	Dadounga	Dadounga	13.25691	0.20164	P	PPL	BF		08	21			0		258	Africa/Ouagadougou	2021-10-02,,,,,,,,,,
8521,2361747,Dadogo	Dadogo		12.85	-0.91667	P	PPL	BF		05				0		366	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8522,2361748,Dabzouri	Dabzouri		11.05	-0.41667	P	PPL	BF		04				0		191	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8523,2361749,"Dabozougui	Dabozougui	Dabozougi,Dabozougui	12.57746	-1.27808	P	PPL	BF		11				0		300	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
8524,2361750,Dabozir	Dabozir		9.9	-2.76667	P	PPL	BF		13				0		228	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8525,2361751,Dabourkou	Dabourkou		13.38042	-0.75859	P	PPL	BF		05	70			0		298	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8526,2361752,Daboura	Daboura		12.61667	0.76667	P	PPL	BF		08				0		281	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8527,2361753,"Daboura	Daboura	Daboura,Dabura,Danoura	12.2284	-3.93037	P	PPL	BF		01				0		297	Africa/Ouagadougou	2013-02-08",,,,,,,,,,
8528,2361754,Daboura	Daboura		10.45	-3.05	P	PPL	BF		13				0		266	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8529,2361755,Dabougou	Dabougou		13.28023	-0.00773	P	PPL	BF		08	21			0		258	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8530,2361756,Dabossomnoré	Dabossomnore		13.13964	-0.48261	P	PPL	BF		05	64			0		283	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8531,2361757,"Rabossomnoré	Rabossomnore	Dabosommnore,Dabosommnoré,Dabossomnore,Dabossomnoré,Rabossomnore,Rabossomnoré	12.62719	-1.76759	P	PPL",BF		11				0,,16	A,ri,/O,ag,ugou	2,8-0,-07,
8532,2361758,Daboré	Dabore		11.9	-1.9	P	PPL	BF		06				0		326	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8533,2361759,Dabolé	Dabole		11.15	-3.2	P	PPL	BF		13				0		397	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8534,2361760,Dabokéré	Dabokere		10.78333	-4.26667	P	PPL	BF		09				0		325	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8535,2361761,Dabogtinga	Dabogtinga	Dabogtinga	11.88333	-1.53333	P	PPL	BF		07				0		333	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8536,2361762,Dablo	Dablo	Dablo	13.71873	-1.18186	P	PPL	BF		05	70			0		305	Africa/Ouagadougou	2012-05-05,,,,,,,,,,
8537,2361763,Dablétéon	Dableteon		11.05	-2.7	P	PPL	BF		13				0		277	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8538,2361764,Dabladouo	Dabladouo		9.98333	-3.16667	P	PPL	BF		13				0		282	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8539,2361765,Dabiou	Dabiou		11.15	-2.15	P	PPL	BF		06				0		351	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8540,2361766,Dabinséma	Dabinsema		11.51667	-1.03333	P	PPL	BF		07				0		309	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8541,2361767,Dabibougou	Dabibougou		12.66667	-0.18333	P	PPL	BF		08				0		290	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8542,2361768,"Dabèsma	Dabesma	Dabesma,Dabèsma	12.7	-0.16667	P	PPL	BF		08				0		290	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8543,2361769,Dabendyari	Dabendyari		12.22434	1.84981	T	HLL	BF		08	42			0		253	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8544,2361770,"Dabéga	Dabega	Dabega,Dabéga	12.28333	-0.58333	P	PPL	BF		11				0		330	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8545,2361771,"Dabaré	Dabare	Dabare,Dabaré	12.65872	-1.60328	P	PPL	BF		03				0		300	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
8546,2361772,Dabanadéni	Dabanadeni		12.74864	1.07084	P	PPL	BF		08	56			0		255	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8547,2361773,Da	Da		12.98597	-2.91107	P	PPL	BF		01				0		296	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
8548,2361774,"Da	Da	Da,La	12.43333	-3.18333	P	PPL	BF		01				0		267	Africa/Ouagadougou	2018-10-18",,,,,,,,,,
8549,2361775,Da	Da		12.03333	-3.15	P	PPL	BF		01				0		300	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8550,2361776,"Koumbili	Koumbili	Coumbili,Koumbili,Koumbouli,Kumbili	11.29833	-1.44833	P	PPL	BF		07	65			0		296	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8551,2361777,"Komondi	Komondi	Comondi,Komondi	12.4291	1.57647	P	PPL	BF		08	42			0		249	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8552,2361778,"Gomboussougou	Gomboussougou	Bonsoungou,Bonsungu,Boussougou,Comboussougou,Gomboussougou,Komboussougou	11.42611	-0.77278	P	PPL	BF",BF	07	44,,270,fr,a/,ua,ougou,18-,0-20,
8553,2361779,"Koala	Koala	Coala,Koala,Koalla,Kouala	13.40632	-0.13973	P	PPL	BF	BF	08	21			0		258	Africa/Ouagadougou	2012-06-14",,,,,,,,,,
8554,2361780,"Coala	Coala	Coala,Goala	12.55	-2.08333	P	PPL	BF		06				0		306	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8555,2361781,Chokoro	Chokoro		11.18569	-5.15395	P	PPL	BF		09	54			0		440	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8556,2361782,Chitikoy	Chitikoy		14.18257	0.26715	T	BUTE	BF		12	71			0		306	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8557,2361783,Chion	Chion		10.66667	-5.31667	P	PPL	BF		02				0		450	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8558,2361784,Chédana	Chedana		10.51667	-3.06667	P	PPL	BF		13				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8559,2361785,Charam Charam	Charam Charam		14.5021	-0.0594	S	CMP	BF		12	33			0		295	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8560,2361786,Chanboulga	Chanboulga		14.02533	-2.08618	P	PPL	BF		10	76			0		339	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8561,2361787,Chalro	Chalro		13.10078	-1.26365	P	PPL	BF		05	70			0		299	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8562,2361788,"Cella	Cella	Cella,Sella	11.61667	-0.36667	P	PPL	BF		04				0		290	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8563,2361789,"Kassou	Kassou	Cassou,Cassu,Kasou,Kasso,Kassou,Kassougou	11.58235	-2.0464	P	PPL	BF		06				0		330	Africa/Ouagadougou	2013-01-10",,,,,,,,,,
